emotion,id,offensive,source,text
disgust,6288.0,1.0,translated_en,"¿Estás fingiendo que no sabes la verdad acerca de esta mujer está hablando mierda total! NO es ""amado por los pobres"" Esa entrevista fue una completa pieza de complicidad por Vergüenza en el"
surprise,7053.0,0.0,translated_en,"¿Cuánto tiempo pueden durar las espinas por... 3.000 años? Entonces de nuevo, ¿qué sé realmente, sólo curiosidad."
joy,2357.0,0.0,original,"Este recordé este material que trabajé bajo la guía de mi muy querida en 2015, es sobre la biblioteca histórica de la BUAP (no la arrobo porque me tiene bloqueado). Si se hace zoom, se alcanza a leer la maravillosa historia de esta biblioteca."
others,8110.0,0.0,original,"O sea. Utiliza las instituciones a su antojo, miente como nadie ha hecho, vende la unidad nacional a cambio del falcon, traiciona a los españoles…De verdad, no entiendo a los votantes socialistas. Deben haber pasado los últimos meses en una cueva."
disgust,1799.0,1.0,translated_en,Sólo tengo que decir que el hígado se merece estar consiguiendo una buena polla después de que sus fans han estado comportándose en Barcelona.
joy,1981.0,1.0,original,Aria Stark o lo q es lo mismo PUTA DIOSA cara sonriendo con ojos de corazón cara sonriendo con ojos de corazón cara sonriendo con ojos de corazón cara sonriendo con ojos de corazón
disgust,7664.0,1.0,original,Pues yo le echo la culpa a la mega amargada de la Teresa May. Así con lo de y la porquería del nos entretiene hasta octubre.
joy,1882.0,0.0,original,"Si lo ves una vez te parece espectacular pero cuando lo ves por segunda vez te das cuenta que posiblemente sea el mejor capitulo de la historia de la television, sencillamente una obra maestra. Un 10."
others,6974.0,0.0,original,"El mensaje de para el mundo, la crisis del medio ambiente es prioritaria, nuestra casa está en llamas... globo terráqueo mostrando américa globo terráqueo mostrando europa y áfrica globo terráqueo mostrando asia y australia"
others,3236.0,0.0,original,trofeo | balón de fútbol flecha end ¡FINAL! (1-0) El Atlético vence con polémica y obliga al Barça a ganar para ser campeón hoy reproducir
anger,7910.0,1.0,original,"Y los que no hayáis visto los capítulos me la suda, los demás no tenemos culpa de que no vayáis día a día y no poder transmitir todo lo vivido. Darle caña y poneros al día coño"
disgust,3203.0,0.0,translated_en,Horrores de ataques de nuevo. Disparar y correr por sus propios ciudadanos con vehículos blindados es un . Incluso en o !
others,5380.0,0.0,original,"Si toda la humanidad actuara con una parte de lo que ella aporta, tal vez estemos aún a tiempo. Hay que dejar de vivir en una burbuja suicidándonos entre egoístas excusas. No es ser catastrofista. Es entregarnos a nuestra REALIDAD y MOVILIZARNOS por nuestro hogar"
sadness,321.0,0.0,original,Sus tweets de que es bien triste lo de cara con ojos en blanco
others,1007.0,0.0,original,Cto falta para q diga algo de o va a seguir apañando a un dictador?
others,7176.0,0.0,original,Cuando se trata de reconstruir templos el dinero siempre sobrará.
others,625.0,0.0,original,"No hay víctimas en el incendio de de , pero sí cuantiosas e irremediables pérdidas. La catedral es un edificio religioso e histórico, una joya de la arquitectura, emblema de la capital francesa y patrimonio de la humanidad."
joy,1618.0,0.0,original,BRUTAL. Gracias Miguel Sapochnik. Has hecho historia en la televisión. INSUPERABLE
others,4523.0,0.0,original,Pequeñas alegrias: el incoherente y dañino se queda sin escaño por jugar con sus propios derechos y los de todo el colectivo + Podrá seguir viviendo su vida gracias a nosotr@s
sadness,475.0,0.0,original,"Es triste saber que Notre Dame sobrevivió cosas peores, incluyendo a la revolución francesa y dos guerras mundiales pero no pudo sobrevivir a nuestra época."
others,3658.0,0.0,original,"El , que no alcanza la final desde 1995-1996, afrontará con ventaja el duelo de vuelta el 8 de mayo en el Ámsterdam Arena"
others,2508.0,0.0,original,La de ha celebrado el de la mejor de las maneras: amenizando la tarde con un cuentacuentos a cargo de Miriam Palacios con su espectáculo “Entre Moscas y Mosquitos”. para descubrir y sentir.
joy,1440.0,0.0,original,ERE MAS GRANDE QUE UN SOL. MAS BONITA Y NO NACES. /03
others,5084.0,0.0,original,Por favor! Que alguien me enfoque las caras en la Calle Génova!
sadness,216.0,0.0,original,Pff que tristeza ver como algo TAN BONITO y espectacular ha quedado arrasado por el fuego... la experienza de subir a esas torres fue de las mejores que he tenido nunca! cara llorando
joy,5266.0,0.0,original,: méritos de una niña de 16 años para ser de la Paz manos aplaudiendo Ojalá en el mundo más personas se unan a globo terráqueo mostrando europa y áfrica corazón verde puño en alto Detalles dorso de mano con índice hacia abajo
joy,3921.0,0.0,original,"Pijama, helado, fútbol. Que mejor?"
anger,8336.0,1.0,original,QUE COJONES HACE UN TERRORISTA COMO CANDIDATO AL CONGRESO? Debería estar prohibido por ley aunque sea por respeto a las victimas de ETA. Que poca vergüenza tenéis quienes lo votáis y quiénes queréis que haga coalición con el PSOE
joy,4965.0,0.0,original,Me siento orgulloso de mi país bandera españa
joy,6313.0,0.0,original,Nada como que en el se moje el libro que estás leyendo.
others,6670.0,0.0,original,radio Se juega el segundo tiempo: 1-0 Semifinal ida En vivo:
sadness,380.0,0.0,original,"Lo triste de es que se nos va una muestra de la raza humana. Habrán hecho barbaridades pero eso también es nuestra traza, lo que no se puede olvidar."
anger,196.0,0.0,original,"Parece una necesidad inaplazable de llorar o reír ante la desgracia. De ser, incluso, los mejores bomberos del universo. No nos damos tiempo, siquiera, a asimilar. Total, mañana otra desgracia o alegría nos ocupará. Con lo sabio que es callar a tiempo"
others,3542.0,0.0,original,lista para ver ganar al ?? cara saboreando comida cara revolviéndose de la risa cara revolviéndose de la risa
joy,2117.0,0.0,original,"Por si no tuvimos suficientes emociones con , llegó y nos ofreció otro episodio bestial!!! Que buen final de puente estamos disfrutando!!"
disgust,1239.0,0.0,translated_en,"les dijo que ella hablaba por el futuro, que todos habían sido holgazanes y que tenían que subirse los calcetines... Todos los políticos burgueses estuvieron de acuerdo en que querían salvar el planeta, pero ninguno parecía tener mucha idea de cómo..."
others,4033.0,0.0,original,Bueno declaro Moscú la nueva y renovada Messigrado.
joy,4834.0,0.0,original,. Que feliz estoy ahora y orgullosa como siempre de ser española. Y que reflexiones los que le llamaban usurpador y antipatriota.
surprise,7864.0,0.0,original,"Oye , ¿y ahora quién cojones duerme? Corazón acelerado desde el minuto uno... ¡y eso que quedan 3 capítulos! Necesito los 6 días que faltan para descansar. De locos, de puñetera locura."
anger,4673.0,0.0,original,Nos vamos a la mierda
disgust,3242.0,1.0,translated_en,Si tuviera síndrome de Asperger ella no vería el punto de hablar en público. Autismo se ha convertido en una elección de estilo de vida de moda. Vergüenza en ella.
fear,1639.0,0.0,original,"tenía miedo de pestañear por miedo a perderme un mísero detalle, entre mis rezos y mis gritos yo ya no sé"
others,6426.0,0.0,original,bicampeón de con el Barça. Arrasador lo del ganando 8 en 11 años.
surprise,7114.0,0.0,original,Me acabo de marcar un nuevo récord mundial de apnea: exactamente hora y veinte sin respirar.
surprise,3781.0,0.0,translated_en,¿Esa es Arya besando a Gendry en el preestreno?
joy,5129.0,0.0,original,Es bonito ver como se regenera nuestro País
others,828.0,0.0,original,Que esta foto le de la vuelta al mundo. Así se encuentra el pueblo patriota resguardando el Palacio de Miraflores en respuesta al nuevo intento de Golpe de Estado en .
joy,4570.0,0.0,original,"Recordar que en las los resultados son los que los votantes deciden. Os guste o no, en la es así..."
others,5405.0,0.0,original,"Los son el para la , su , es la nuestra, solo tenemos un ."
joy,1492.0,0.0,original,A mí me deja satisfecho el ep3 de la temporada 8 de al ser fan de este personaje.
surprise,5844.0,0.0,translated_en,JUEGO DE THRONES ME TIENE BUENO
disgust,1151.0,0.0,translated_en,"ir más peor situación, lo que el alivio de la gente cara delivio por la economía corrupta"
others,3802.0,0.0,original,A pocas horas de que inicie el encuentro en el Camp Nou. Se vive un gran ambiente en los alrededores del estadio. Con una hinchada tranquila pero ansiosos. .
joy,4063.0,0.0,original,Un muy enredado.. fácil rival para
others,1324.0,0.0,original,"Venezuela: La derecha, ataca de nuevo. | Otra Voz"
joy,4431.0,0.0,original,"Bueno, he logrado que 4 miembros de mi familia que no van a votar nunca, acudan a votar a la izquierda, ya no puedo hacer más por hoy corazón rojo bandera españa corazón rojo"
joy,305.0,0.0,original,Es algo de lo que estar contento
joy,5239.0,0.0,original,Mañana es y continuaremos con nuestras actividades de apoyo a . A las 12:30 horas bailaremos por el planeta con la canción del autor Roberto Carlos: El Progreso. Traer vuestras mochilas!!
anger,7839.0,1.0,original,Yo analizando todas las frases que ha dicho Melisandre en la puta serie
sadness,2063.0,0.0,original,"Arya no te merecemos, perdón por tan poco cara llorando fuerte cara llorando fuerte cara llorando fuerte"
disgust,2313.0,1.0,translated_en,"Esto, usted elige su aventura y ayudar a los niños pequeños a elegir la suya! Desde cuentos de hadas hasta el patrimonio histórico, el poder está en sus manos. Ven a donar sus libros de cuentos o cuadernos hoy."
joy,2097.0,0.0,original,Que bien los dos dragones aún están cara sonriendo cara sonriendo cara sonriendo
disgust,6299.0,0.0,translated_en,"es un globalista liberal débilmente cobardemente. No espere que nada significativo provenga de él. La búsqueda de multiculturalismo por parte de los liberales en Europa los está alcanzando rápidamente, y de una manera feroz."
disgust,20.0,1.0,translated_en,Dice un “hombre” que cyber-bullies y trolls una chica de 16 años con Aspergers y lo aprueba dándole tiempo de emisión.
sadness,7435.0,0.0,original,"Por favor, no publiques tus fotos con ! Este incendio es un evento desgarrador para y el mundo. Simplemente muestre su solidaridad con en esta terrible tragedia. ¡No todo es sobre ti!"
others,6890.0,0.0,original,"Ejerciendo mi derecho al voto , en una Elecciones decisivas para la historia de la democracia de nuestro país. rosa"
others,1003.0,0.0,original,Grupo de Lima emite comunicado tras reunión de emergencia
others,5030.0,0.0,original,"Sí Jose, estoy impresionada. Impresionada de cómo hemos luchado contra la extrema derecha y de cómo NO HABÉIS GANADO."
joy,2906.0,0.0,original,Feliz Feliz a mi!!! Gracias eres el mejor cara lanzando un beso
others,1823.0,0.0,original,"El papel de las mujeres en el cap de ha sido de matrícula. Curiosamente, creo que aquí sí han sabido hacer lo que en intentaron y quedó, para mi gusto, muy forzado y panfletista."
joy,2882.0,0.0,original,"que buena idea, la verdad es que enamorarse de un libro o una serie y leerla al completo es de lo mejor.... que grato saber que piensas en estas cosas presidente un ejemplo mas de humildad y buen corazon libro abierto"
sadness,7200.0,0.0,original,"Con el incendio de la Catedral de , Francia lamenta la pérdida de uno de los símbolos del patrimonio de la nación gala."
sadness,5425.0,0.0,original,Eran padres y abuelos con actitud de arrepentimiento prometiendo a una niña que a partir de ahora se portarán bien.
joy,1737.0,0.0,original,Gracias por todo lo que habéis hecho. Lo mejor que he visto nunca. manos aplaudiendo tono de piel claro manos aplaudiendo tono de piel claro manos aplaudiendo tono de piel claro
surprise,3753.0,0.0,original,"Tremenda la mano en el ares del Liverpool.. Si así funciona el VAR, elige campeones!"
joy,4728.0,0.0,original,Que respiro me ha dado que los de la sexta digan que es casi imposible que pueda gobernar la derecha
others,5917.0,0.0,original,Maduro asegura que tiene 'total lealtad' de jefes militares
anger,8064.0,1.0,original,"Lo de Suárez es vergonzoso, un tío que no para de quejarse a todo Dios, menos jugar al fútbol mira que da por culo"
joy,4890.0,0.0,original,"Esta es la victoria más satisfactoria de la izquierda española desde hace años. Era una jornada para combatir juntos al enemigo común y entenderse por el bien general. La izquierda arrasa cuando la derecha avanzaba. Ni un paso atrás, y unidos vencemos"
others,5754.0,0.0,original,¿cuando le dan asilo a los democratas chinos?
joy,4923.0,0.0,original,"Si algo me está produciendo placer esta noche es ver como el PP se desinfla. Han pedido cabezas y jugado a la hipocresía pero ahora, Casado, es tu turno. España ni perdona, ni olvida. billete de dólar billete de dólar"
joy,3326.0,0.0,original,¡El Barcelona puede proclamarse campeón hoy! Los culés quieren levantar el título ante su público y para ello deberán vencer al Levante. bandera españa botón vs EN DIRECTO antena de satélite
others,1065.0,0.0,original,"Palabra del día! Extracción, lea bien... Extracción"
surprise,3457.0,0.0,original,"Es impresionante lo que es capaz de lograr este hombre manos en oración corazón azul Que grande Que sos , a darle la Biblia a nuestro A vuestra santidad el shiquetito manos levantadas celebrando tono de piel medio corazón rojo"
joy,4417.0,0.0,original,Tío la peña es muy ingeniosa con lo de las me estoy estallando JAJA
others,6811.0,0.0,original,Estos de VOX se creen que han ganado las elecciones?? Si teneis los mismos diputados que los independentistas
joy,751.0,0.0,original,"El pueblo de ha sabido hacer frente a las agresiones del imperialismo y salir nuevamente victorioso bíceps flexionado ante este intento de Golpe de Estado, ese es el pueblo de Bolivar y Chavez y e siempre estará a su lado. ."
anger,137.0,0.0,original,Ya empezamos a hacer teorías de que el islam a provocado está tragedia
joy,3962.0,0.0,original,Estaba sufriendo el Barsa pero si tienes a Messi..... 2 a 0
joy,2810.0,0.0,original,en la feria del libro de . Hoy es un día perfecto para embarcarse en esta aventura!
anger,8365.0,1.0,original,Salvajes Animales Drogados de odio y corrupción
sadness,7448.0,0.0,original,Debo decir que no sólo París está de luto en este lado del mundo también lamentamos mucho está gran pérdida no sólo para la religión católica si no también para la Historia. cara desanimada corazón rojo manos en oración tono de piel claro
surprise,3396.0,0.0,original,trofeo | balón de fútbol flecha end ¡Descanso en el Camp Nou! cara pensativa ¿Peligra el alirón? 12 en punto 45' 0-0 reproducir
sadness,5188.0,0.0,original,"¿Para qué ir a la escuela si en los próximos diez años no habrá un planeta habitable? ¿Para qué aprender un montón de datos, si los datos que importan a nadie le importa?"
disgust,7681.0,1.0,original,Los islamistas que quieren destruir Europa y la civilización occidental celebrando el incendio de . Tomemos nota antes de que sea tarde.
joy,2515.0,0.0,original,"En el te dejamos una inspirada en una frase de la poeta ( ¡Feliz día, lectores!"
others,3564.0,0.0,original,Es demasiado bueno Jordi Alba
sadness,460.0,0.0,original,"Igual que sus muros acogieron nuestras voces, ahora desde aquí nos unimos a ese canto de dolor y pérdida cultural globalNunca vamos a olvidar la emoción que sentimos cantando allí hace tan solo cinco meses"
others,6931.0,0.0,original,No podemos esperarJóvenes de todo el mundo no vamos hoy a clase para exigir a los adultos para parar el
others,2572.0,0.0,original,Regalito del corazón rojo cara sonriente . Nunca había escuchado sobre la programación neurocaligráfica pero tiene muy buena pinta. cara de empollón . Se trata de una serie de ejercicios para trabajar a través…
surprise,5828.0,0.0,translated_en,Mira quién mató al rey de la noche S8 E3
surprise,6526.0,0.0,original,Go-la-zo de De otro planeta.
others,6617.0,0.0,original,Ya instalados a punto de ver el vs manos aplaudiendo cara sonriendo con gafas de sol
surprise,2087.0,1.0,original,"Qué puta locura de capítulo, 1.30h con el corazón en la bocaDIOSSSSSSSSSSSSSSSSSSSSS"
anger,3321.0,0.0,original,Yo firmo para que se pongan las pilas y trabajen duro en la política de fichajes porque no puede ser que hagas el ridículo y tu eterno rival te pinte la cara 8 de las últimas 11 veces en la . Fichajes de CALIDAD YA!! HAZARD YA!!
surprise,1907.0,0.0,original,Vaya pedazo de episodio por favor
others,5768.0,0.0,original,Cuando un imperio se desmorona...
others,2546.0,0.0,original,"mi libro favorito? Muchos, de se anuncia un asesinato... Pero Ética a Amador de Fernando Savater lo ame, la chica del tren me encanto, no así la película, ay no, muchos libros, muchos... libros"
others,5891.0,0.0,original,"| , desde : ""Hay que esperar que Maduro salga a público y diga qué va a hacer de ahora en adelante"""
joy,3861.0,0.0,original,Que buen juego... que bonito es ver esta calidad de fútbol. manos aplaudiendo manos aplaudiendo manos aplaudiendo
disgust,7630.0,1.0,original,Aunque salgan con sus mamadas de amargados y únicos y detergentes... PERO QUE WEBA CONSTRUIR ALGO ASÍ!! Nada más por eso se debe valorar
joy,6814.0,0.0,original,"Y Pedro tiene que ir en calzoncillos marcando paquete. Menuda hostia Rita, MENUDA HOSTIA JAJAJAJA"
joy,1244.0,0.0,original,Hoy se escucho desde plaza de sol en Madrid la voz de los venezolanos por una Venezuela libre y democrática
disgust,7179.0,0.0,translated_en,Este es el efecto totalitario de años de propaganda estadounidense y noticias falsas en medios tradicionales y medios sociales. No se dejó espacio para cualquier cobertura justa sobre la información en los Estados Unidos y los países títeres está bajo control gubernamental TOTAL.
joy,6330.0,0.0,original,1-0 balón de fútbol Messi campeón de liga 2018/2019. Un nuevo título para !!!
others,6402.0,0.0,original,Som-Hi ! esta en casa! CAMPEONES trofeo círculo rojo círculo azul
fear,1348.0,0.0,original,"""Los propios aliados de están distribuyendo armas a los manifestantes"""
joy,2184.0,0.0,original,"Bendita lengua que por donde quiera te encuentro y saboreo por todas tus rimas y arrimones, bendita lengua Española, castellano mexicanizado, sincretismo y vida para millones de parlantes y para los mudos también, y para los q sueñan, más"
sadness,1517.0,0.0,original,Estoy consternado. No creo poder superarlo jamás... Adiós.
disgust,1538.0,1.0,translated_en,Liverpool mejor trabajar culo débil Barcelona hoy bíceps flexionado cara resoplando vamos a ir rojos. círculo rojo círculo rojo círculo rojo
sadness,931.0,0.0,original,Es una pena Venezuela. Pero así debía ser. Es la única manera.
joy,3068.0,0.0,original,Una novela que trasciende más allá de los límites... EL ACUARIO OSCURO DE LA MENTE de … … … …
joy,3443.0,0.0,original,círculo rojo círculo azul Campeón fcbarcelona de 2018/19 círculo azul círculo rojo gracias por alegría balón de fútbol trofeo en Remedios De…
others,1076.0,0.0,original,Atentos a las primeras palabras de sobre el golpe en . Lo van a definir todo en su relación con el futuro gobierno
disgust,836.0,0.0,translated_en,"Una obra maestra de más de 850 años que ha sobrevivido a las guerras mundiales, se erige como un símbolo de paz, cristianismo y maravillas occidentales que arde en una ciudad que se vuelve más hostil todos los días, mientras que las iglesias de París son profanadas regularmente y debemos creer que es un accidente?"
others,1239.0,0.0,original,Sin visa y sin tanto papeleo: los tres países más fáciles para emigrar desde bandera venezuela
fear,257.0,0.0,translated_en,¿Le preocupa que hacer ejercicio podría causar más daño en la rodilla u otras articulaciones dolor? Obtenga alivio ahora con el mejor tratamiento del dolor en Nueva York. Visite:
joy,1788.0,0.0,original,Gracias . Gracias. Solo puedo decir eso.
others,7133.0,0.0,original,van a dar voto a esto??
disgust,3813.0,0.0,translated_en,"¡Asqueroso que un llamado candidato legítimo esté liderando un golpe que terminará con muertes inocentes, mientras se esconde detrás de su seguridad y jets entre Caracas y Miami!"
surprise,2119.0,0.0,original,Y así es como te quedas con la tele encendida sin ver nada recuperando el aliento. Madre de mi vida con
joy,5272.0,0.0,original,"Ante este panorama, los jóvenes defienden su futuro. Orgullosa de ellos."
anger,7545.0,0.0,original,me esperaba un combate entre Jon y el Rey de la noche pero este ultimo es muy ruín y mezquino
others,878.0,0.0,original,¿Qué podría pasar en ? Este informe del centro de reflexión presenta posibles escenarios:1. Transición democrática “limpia”2. Impasse político prolongado3. Militares sacan a y toman el poder
anger,6948.0,0.0,original,Se os acaban las excusas y a nosotros el tiempo
surprise,2091.0,0.0,original,Dios mío...... el mejor capítulo de todos los tiempos de la televisión
joy,2136.0,0.0,original,Increíblemente brutal este plano general de la batalla de . cara llorando de risa cara llorando de risa cara llorando de risa
sadness,6973.0,0.0,original,", a la UE entre lágrimas: «Nuestra casa se desmorona, el futuro está en sus manos» vía"
disgust,244.0,1.0,translated_en,"La mano derecha de Satanás empuja hacia la guerra civil y el estado fallido en . Las administraciones de EE.UU. y sus aliados tendrán TODOS los sufrimientos de este fiasco demoníaco puesto a sus pies cuando lleguen al Infierno. Lo mismo se aplica para , , , SUFRIENDO"
joy,2997.0,0.0,original,"Canciones y juegos para interactuar con niños, niñas y jóvenes en la ""Fiesta de la lectura"" es lo que se está realizando en estos momentos en la Unidad Educativa ""Rafael Larrea""."
joy,5345.0,0.0,original,¿Conoces a ? Queremos apoyar públicamente su iniciativa contra el y apoyamos la gran manifestación a escala global de mañana.. globo terráqueo mostrando europa y áfrica ¿Estáis con ella? ¡Ayúdanos a difundir! altavoz a volumen alto
disgust,300.0,0.0,translated_en,"No es la verdad, esta es la verdad sobre la lucha en línea ayuda a luchar"
others,6729.0,0.0,original,"Aquí, esperando la comparecencia de . cara sonrojada"
others,5163.0,0.0,original,"No solo tienen razón, tienen derecho, por"
sadness,215.0,0.0,original,"Ante el incendio, cientas de personas comenzaron a cantar y a rezar. Lamentable pérdida para el mundo."
joy,3829.0,0.0,original,Te odio pero que golazo!
sadness,259.0,0.0,original,Una magnífica estructura arquitectónica con más de 800 años de historia y uno de mis edificios preferidos del mundo. corazón rojo manos en oración cara llorando bandera francia
sadness,6787.0,0.0,original,Ojalá ninguno de esos votantes se tenga que quedar en el paro y salir de España como tuvimos que hacer algunos.
others,4153.0,0.0,original,"Chale, ya estaba bien 2-0"
sadness,7177.0,0.0,original,Ayer sentí una pena tan grande y no tengo nada que ver con Francia. La pérdida de duele porque es un símbolo de la civilización cristiana occidental. Han tratado por siglos de usurpar su valor religioso y resulta que ayer rezaban de rodillas.
others,6968.0,0.0,original,El grito de los jóvenes contra el cambio climático se convierte en global vía
others,4174.0,0.0,original,"A falta de 90 minutos, está en la de la . ¿Alguien llegó a dudarlo?"
joy,5121.0,0.0,original,Restaurando fe en la humanidad ( de España) después de las elecciones
joy,1090.0,0.0,original,Mi más grande apoyo a todos aquellos Venezolanos que salieron a las calles a defender el honor de su patria. Valar Morghulis
disgust,1327.0,0.0,translated_en,"Los europeos no sintieron nada cuando destruyeron la cultura africana, enviaron artefactos y rompieron nuestro tejido social. No sé por qué debería estar inundado de noticias."
joy,131.0,0.0,original,Les da tristeza y les da felicidad Los goles de Messi en el . Llueven tweets. Somos divinos!
surprise,1576.0,0.0,translated_en,¿Me estás tomando el pelo? ¡Diablo!!
others,5286.0,0.0,original,"Lo que importa se defiende ante todos, con pasión y a veces con dolor manos aplaudiendo tono de piel claro manos aplaudiendo tono de piel claro manos aplaudiendo tono de piel claro bíceps flexionado tono de piel claro medio bíceps flexionado tono de piel claro medio bíceps flexionado tono de piel claro medio"
anger,1058.0,0.0,original,"Curiosamente los turcos tuiteando a favor del dictador Maduro, no se les entiende ni caca con ojos pero ahí están en la etiqueta cuánto les pagarán?"
others,7126.0,0.0,original,. gracias por el tip. Reto Cumplido . Tienes más ideas?
surprise,5552.0,0.0,original,"Una adolescente de 16 años liderando la lucha contra el cambio climático. Me parece tan increíble... Quien sabe, quizá esta sea la revolución que el planeta necesitaba. Aún hay esperanza... globo terráqueo mostrando europa y áfrica bíceps flexionado"
joy,1371.0,0.0,original,"Esta noche: Resultados de las Y , MEJOR DOMINGO EVER."
joy,2681.0,0.0,original,Y hoy en el quiero felicitar a la lugar hermoso que alberga miles de títulos y fue un refugio para mí en mis días grises. ¡Qué más títulos y humanos ansiosos de leer entren a ti! cara sonriendo con corazones
joy,2675.0,0.0,original,"Desde el centro joven, os deseamos a todos un feliz día del libro, y aprovechamos para desear a nuestros amigos un feliz San Jorge"
sadness,7478.0,0.0,original,"No se que siento, me siento perdida. ."
anger,370.0,0.0,original,"Qué bonitos gestos de filantropía para reconstruir ! De la noche a la mañana, alguien anuncia que donará 200 millones de euros así, sin toser. Pero para las clases más bajas de tu país o para crisis humanitarias nos lo tenemos que pensar, y toser mucho."
disgust,8261.0,1.0,original,La rata ya está escondida!!!
disgust,2802.0,0.0,translated_en,"Ahora esto es simplemente descuidado! Tratando de más? [Ellos] seguro tienen algo para los fuegos de la iglesia, no... cara pensativa"
anger,8345.0,1.0,original,"Efectivamente, putos fachas de mierda: España, unida, jamás será vencida"
joy,879.0,0.0,original,emisión especial a las 6:20 pm de sobre situación en LOS ESPERAMOS!
others,7724.0,1.0,original,Tanques pasando por encima de manifestantes. Hoy. La comunista:
joy,4663.0,0.0,original,"Con permiso de Mañana ahorrarse darme los buenos días,porque mi respuesta será: BUENOS DÍAS,TÚ."
joy,5390.0,0.0,original,"Enorme , la niña que quiere salvar el clima pulgar hacia arriba"
anger,8354.0,1.0,original,"DIOS MÍO COMO HAY PUTA GENTE QUE VOTA AL VOX. ME DAIS ASCO. FOS, PERO FOS DE VERDAD."
others,5935.0,0.0,original,Supervivencia va a ser aguantar todo el día sin ver Juego de Tronos....
joy,1498.0,0.0,original,Brutal el episodio 3 de
others,3172.0,0.0,original,Esta guapa se queda en casa.
surprise,6574.0,0.0,translated_en,No entiendo cómo Liverpool ha sido tan bueno en este juego y sin embargo Barcelona los lidera por el mismo marcador contra un lamentable nosotros
joy,4441.0,0.0,original,"YO CREO QUE CON ESTA VICTORIA, LO SUYO ES QUE AHORA NOS REGALEMOS PULSERITAS DE ESPAÑA!! PORQUE NO PUEDO ESTAR MÁS ORGULLOSO bandera españa bandera españa bandera españa bandera españa rosa corazón morado bandera españa bandera del arcoíris"
disgust,7817.0,1.0,original,"Hasta donde llega la basura comunista???? Son unos hipócritas, gente drogadicta y psicótica. No son Argentinos son . Son la misma inmundicia que se rasgó las vestiduras por años con la de 1976 la peor mugre"
joy,5950.0,0.0,original,"Que cómo llamaré a mi hija? ARYA. Y porque el apellido no se puede cambiar, que sino también."
sadness,371.0,0.0,original,Mucha preocupacion por pero nadie pregunta por
disgust,1696.0,0.0,translated_en,"¿No es un poco sospechoso cuando el terrorismo se descarta tan rápidamente antes de que se haya completado una investigación? . Especialmente, ya que varias iglesias católicas han sido profanadas a través de Francia en las últimas semanas."
sadness,7229.0,0.0,original,"Tragedia para la humanidad el incendio que afecta la Catedral de Notre Dame, Una irreparable pérdida que nos conmociona. , , ,"
joy,5826.0,0.0,original,y los de estamos con ustedes.¡Fuerza hermanos!
others,3787.0,0.0,original,Lionel Messi se ha pasado el juego de faltas.
surprise,977.0,0.0,translated_en,Eso indignante de Lionel Messi.
joy,2073.0,0.0,original,El mejor capítulo de la historia de la mejor serie de la historia... y no hay debate. Lo de Arya Increíble...
disgust,3410.0,0.0,translated_en,El episodio 3 fue de lejos el mayor anticlimax en la historia de la televisión anticlimax. Justo allí con el final de Lost.
others,6975.0,0.0,original,contra el cambio climático desde @ Porta Del Sol
joy,3031.0,0.0,original,Leer nos permite viajar a diversos y fascinantes mundos sin salir de casa cara de dragón castillo europeo princesa ¡Feliz ! libros corazones giratorios
joy,4996.0,0.0,original,Ahora si! Gracias por salir a votar!
joy,3100.0,0.0,original,“La literatura es una defensa contra las ofensas de la vida.”Cesare Pavese
joy,2591.0,0.0,original,Mi adquisición de este año por La crítica habla muy bien... Escuché a recomendarlo en
joy,2813.0,0.0,original,"Diferentes sagas, muchas aventuras. Feliz"
others,5452.0,0.0,original,La joven sueca de 16 años se ha convertido en una figura de la lucha contra el cambio climático y convocó una “huelga mundial” de escolares este viernes para pedir acciones para luchar eficazmente contra el fenómeno.
joy,2261.0,0.0,original,"Si, es el y es buen momento para pensar en los regalos del . Y de los 251 libros que leímos en el 2018 les damos 20 opciones para todas las edades. De esas historias que dejan huellas de pezuñas . De veritas cara guiñando el ojo . Papás, ¡regalen libros! Video flecha hacia la derecha"
surprise,1896.0,0.0,translated_en,"¿No entiendes? Este es un excelente video sobre la situación en y por qué se trata y no de la derecha o la izquierda. ""Lo que mis compañeros liberales no entienden de Venezuela"" vía"
others,5673.0,0.0,original,"Trump aconsejando emplear aviones cisterna para sofocar el incendio de cuando existía riesgo de colapso de la estructura. Si, el señor del que depende el botón nuclear. cara gritando de miedo cara gritando de miedo luces de policía luces de policía vía"
others,3273.0,0.0,original,trofeo ¡Esta Liga ya tiene dueño! círculo rojo círculo azul El vence al con un gol de y se ploclama campeón de rombo azul pequeño Es la liga número 26 del advertencia Ha ganado 8 de las últimas 11 ligas ( cámara con flash )
sadness,7502.0,0.0,original,"Vi qué hay chilenos manifestandose democráticamente afuera de la embajada de en favor del dictador . Ellos se manifiestan democráticamente, mientras un pueblo manifiesta su dolor y angustia frente a la tiranía de un régimen que día a día mata a su gente."
anger,7557.0,0.0,original,Eras la mejor y la + indicada para gobernar España. El PP lo ha jodido todo y tiene la culpa por no saber elegir a la que más votos podía reunir y borrar del mapa la izquierda que llevará a España a la mierda otra vez
joy,2337.0,0.0,original,Feliz ¿Qué sería de nosotros sin ellos? libros corazón rojo
surprise,4116.0,1.0,original,"Huy nooo, solo hay una forma de describir esto.... que gol tan hijueputaaa!!"
